Transaction_ID,Date,Amount (INR),Transaction_Type,Account_Type,GST_Number,Compliance_Status,Fraud_Flag,Risk_Score,Business_Category,City,State,Country,Notes
TXN09781,05-11-2024,47750.35,Cheque Payment,Business,2453495303Z3,Non-GST Compliant,No,31,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09782,31-01-2024,167190.75,IMPS,Business,2441825008Z7,GST Compliant,No,20,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09783,09-11-2024,144371.33,IMPS,Business,2466959867Z7,GST Compliant,No,22,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09784,13-04-2024,46827.24,NEFT,Business,2488302452Z6,Non-GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09785,18-06-2024,194995.16,Cheque Payment,Business,2438191000Z6,GST Compliant,No,18,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09786,04-07-2024,132962.75,NEFT,Business,2440135593Z3,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09787,07-05-2024,90490.85,IMPS,Corporate,2454032094Z7,GST Compliant,No,20,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09788,28-07-2024,31513.89,Cheque Payment,Business,2429904340Z8,Non-GST Compliant,Yes,60,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09789,07-10-2024,106648.87,RTGS,Business,2414949670Z2,GST Compliant,No,16,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09790,09-09-2024,32963.53,UPI,Corporate,2488709763Z1,GST Compliant,No,29,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09791,19-01-2024,85904.04,Cheque Payment,Corporate,2456935482Z7,GST Compliant,No,6,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09792,18-07-2024,81748.42,Cash Deposit,Corporate,2457624651Z3,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09793,07-08-2024,143990.73,RTGS,Corporate,2482372709Z7,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09794,15-05-2024,38484.71,NEFT,Corporate,2438933790Z7,GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09795,10-08-2024,164376.05,IMPS,Business,2468105764Z4,GST Compliant,No,6,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09796,03-01-2024,65233.2,IMPS,Corporate,2455386024Z5,GST Compliant,No,33,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09797,23-08-2024,88803.29,NEFT,Corporate,2482785694Z7,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09798,07-12-2024,154470.47,Cheque Payment,Corporate,2446118524Z2,Non-GST Compliant,Yes,70,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09799,15-08-2024,125082.23,Cash Deposit,Business,2436406106Z7,Non-GST Compliant,Yes,83,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09800,21-05-2024,61611.99,RTGS,Corporate,2465045405Z5,GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09801,09-01-2024,77246.72,Cheque Payment,Business,2444386496Z3,GST Compliant,No,35,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09802,08-07-2024,61164.3,RTGS,Business,2441542018Z4,GST Compliant,No,14,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09803,15-12-2024,118958.09,RTGS,Business,2485737014Z7,GST Compliant,No,7,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09804,13-06-2024,66531.58,Cheque Payment,Business,2414111360Z1,GST Compliant,No,21,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09805,18-05-2024,145142.28,RTGS,Business,2466348512Z5,GST Compliant,No,6,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09806,02-10-2024,115961.63,Cheque Payment,Corporate,2448899874Z8,GST Compliant,No,39,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09807,17-10-2024,29149.87,RTGS,Corporate,2442602667Z2,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09808,22-02-2024,62060.62,Cheque Payment,Business,2457734754Z7,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09809,23-06-2024,44297.27,RTGS,Business,2491684822Z7,GST Compliant,No,15,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09810,19-04-2024,78068.74,RTGS,Business,2471731874Z4,GST Compliant,No,25,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09811,21-07-2024,103201.66,IMPS,Business,2495811111Z4,Non-GST Compliant,Yes,71,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09812,15-05-2024,101357.5,IMPS,Corporate,2415496181Z7,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09813,04-01-2024,150907.19,IMPS,Corporate,2496999036Z3,GST Compliant,No,14,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09814,03-06-2024,37842.48,Cash Deposit,Corporate,2419541468Z7,GST Compliant,No,18,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09815,20-06-2024,189295.1,Cheque Payment,Corporate,2446565941Z8,GST Compliant,No,34,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09816,23-12-2024,68575.59,Cheque Payment,Business,2453282759Z2,GST Compliant,No,33,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09817,16-02-2024,60056.77,UPI,Business,2434095705Z5,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09818,03-04-2024,137038.86,NEFT,Corporate,2420424585Z1,GST Compliant,No,16,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09819,17-02-2024,161105.27,NEFT,Business,2470014130Z6,GST Compliant,No,27,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09820,27-08-2024,75700.57,NEFT,Business,2471766397Z8,GST Compliant,No,7,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09821,12-12-2024,149371.93,NEFT,Corporate,2464365199Z4,GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09822,31-07-2024,176748.35,UPI,Corporate,2460212588Z4,GST Compliant,No,25,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09823,05-12-2024,153363.07,UPI,Business,2477068147Z1,GST Compliant,No,30,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09824,19-11-2024,6848.96,UPI,Business,2460905658Z1,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09825,18-05-2024,165475.51,NEFT,Corporate,2453332836Z3,Non-GST Compliant,Yes,99,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09826,23-07-2024,154898.45,NEFT,Corporate,2412354817Z3,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09827,13-03-2024,133861.35,Cash Deposit,Corporate,2425309446Z1,GST Compliant,No,26,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09828,04-01-2024,152006.88,RTGS,Corporate,2495226313Z1,GST Compliant,No,22,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09829,16-03-2024,195885.28,IMPS,Business,2414247034Z5,GST Compliant,No,13,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09830,24-11-2024,86228.27,Cheque Payment,Business,2437617896Z4,GST Compliant,No,13,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09831,17-03-2024,13453.97,Cash Deposit,Business,2471739186Z8,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09832,30-10-2024,92183.39,Cash Deposit,Corporate,2485655800Z2,GST Compliant,No,12,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09833,12-09-2024,9296.27,UPI,Business,2420562055Z6,GST Compliant,No,20,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09834,11-04-2024,58857.14,Cheque Payment,Business,2484963256Z2,GST Compliant,No,34,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09835,15-04-2024,117380.09,NEFT,Business,2473204528Z8,Non-GST Compliant,Yes,98,IT Services,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09836,28-11-2024,61931.48,IMPS,Business,2419732688Z6,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09837,08-02-2024,137082.2,Cheque Payment,Business,2465382017Z6,GST Compliant,No,30,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09838,09-11-2024,164399.05,IMPS,Business,2437372290Z3,GST Compliant,No,11,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09839,01-10-2024,84093.63,Cheque Payment,Corporate,2446171862Z7,GST Compliant,No,9,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09840,28-03-2024,180028.59,IMPS,Business,2451675514Z2,GST Compliant,No,23,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09841,29-07-2024,15976.99,Cash Deposit,Business,2433554770Z1,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09842,17-03-2024,168024.23,RTGS,Corporate,2488945347Z1,GST Compliant,No,10,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09843,17-03-2024,165716.34,NEFT,Corporate,2453653640Z6,GST Compliant,No,36,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09844,28-01-2024,64405.56,RTGS,Business,2469183794Z4,GST Compliant,No,32,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09845,01-09-2024,59750.05,Cheque Payment,Corporate,2460715189Z1,Non-GST Compliant,Yes,99,Pharmaceuticals,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09846,06-03-2024,61025.95,NEFT,Business,2431126437Z4,GST Compliant,No,16,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09847,22-09-2024,162280.63,NEFT,Business,2494514576Z7,GST Compliant,No,26,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09848,23-07-2024,166332.38,IMPS,Business,2452985855Z4,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09849,27-02-2024,65951.19,UPI,Corporate,2497948520Z8,GST Compliant,No,35,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09850,19-07-2024,118522.14,Cash Deposit,Corporate,2439869102Z7,GST Compliant,No,12,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09851,12-08-2024,27795.26,UPI,Business,2492682688Z7,GST Compliant,No,5,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09852,21-05-2024,93761.06,UPI,Corporate,2415269330Z5,GST Compliant,No,32,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09853,24-03-2024,199758.58,RTGS,Business,2453757589Z6,GST Compliant,No,13,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09854,22-05-2024,31776.24,Cash Deposit,Business,2493984076Z5,GST Compliant,No,28,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09855,17-12-2024,189513.05,UPI,Business,2419665508Z1,Non-GST Compliant,Yes,92,Manufacturing,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09856,02-02-2024,164852.7,Cash Deposit,Business,2415289943Z8,GST Compliant,No,32,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09857,31-05-2024,194443.21,NEFT,Corporate,2452775169Z8,GST Compliant,No,7,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09858,06-06-2024,35923.96,Cash Deposit,Corporate,2449341281Z1,GST Compliant,No,29,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09859,20-05-2024,42711.56,IMPS,Corporate,2433169249Z4,GST Compliant,No,19,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09860,07-09-2024,3383.27,Cheque Payment,Corporate,2458066551Z2,GST Compliant,No,30,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09861,29-10-2024,144943.12,RTGS,Business,2493006138Z2,GST Compliant,No,21,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09862,21-04-2024,128822.5,Cash Deposit,Business,2420792522Z4,GST Compliant,No,33,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09863,23-05-2024,35621.31,NEFT,Corporate,2445906804Z2,GST Compliant,No,37,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09864,27-07-2024,158231.08,NEFT,Corporate,2474384532Z4,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09865,11-08-2024,59846.11,IMPS,Business,2470922512Z1,GST Compliant,No,25,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09866,12-02-2024,27007.76,UPI,Corporate,2443831436Z4,GST Compliant,No,18,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09867,20-09-2024,84518.31,RTGS,Corporate,2442469934Z2,GST Compliant,No,29,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09868,31-08-2024,18203.06,UPI,Business,2435198837Z4,GST Compliant,No,35,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09869,03-01-2024,52656.1,Cash Deposit,Business,2450884821Z5,GST Compliant,No,27,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09870,04-05-2024,74272.96,NEFT,Corporate,2440046028Z4,Non-GST Compliant,No,36,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09871,24-09-2024,170374.32,RTGS,Corporate,2423318702Z1,GST Compliant,No,29,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09872,24-03-2024,158511.82,UPI,Business,2494682867Z7,GST Compliant,No,19,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09873,16-01-2024,88556.43,RTGS,Corporate,2430545719Z3,GST Compliant,No,10,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09874,29-11-2024,144917.77,IMPS,Business,2461999726Z7,GST Compliant,No,15,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09875,28-02-2024,113734.24,UPI,Business,2499571803Z8,GST Compliant,No,10,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09876,25-06-2024,68174.96,UPI,Business,2462873844Z4,GST Compliant,No,21,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09877,03-03-2024,145177.61,UPI,Corporate,2455105623Z2,GST Compliant,No,20,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09878,18-02-2024,136703.0,UPI,Business,2434413335Z7,GST Compliant,No,31,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09879,02-11-2024,123822.7,IMPS,Business,2446158711Z8,GST Compliant,No,38,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09880,02-09-2024,123594.92,UPI,Business,2433355657Z5,GST Compliant,No,29,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09881,15-10-2024,136599.57,IMPS,Business,2443554759Z8,GST Compliant,No,20,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09882,12-10-2024,76915.26,UPI,Business,2411142850Z4,GST Compliant,No,29,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09883,27-11-2024,173816.47,NEFT,Business,2447861351Z3,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09884,15-01-2024,32469.95,IMPS,Business,2482189702Z8,GST Compliant,No,12,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09885,03-12-2024,176778.25,IMPS,Corporate,2420836195Z7,GST Compliant,No,30,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09886,11-09-2024,68462.95,UPI,Business,2457089967Z8,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09887,01-04-2024,25015.07,Cash Deposit,Business,2417049056Z1,GST Compliant,No,23,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09888,05-10-2024,120009.48,IMPS,Business,2429483746Z2,GST Compliant,No,5,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09889,24-07-2024,75203.57,Cash Deposit,Corporate,2477174659Z2,Non-GST Compliant,Yes,91,Retail,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09890,03-04-2024,163101.79,IMPS,Business,2438331914Z6,GST Compliant,No,23,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09891,12-08-2024,86162.79,IMPS,Business,2467687119Z8,GST Compliant,No,28,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09892,27-10-2024,133715.82,IMPS,Corporate,2494491106Z3,GST Compliant,No,10,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09893,13-11-2024,61658.52,IMPS,Corporate,2469523461Z4,GST Compliant,No,17,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09894,17-07-2024,41898.38,NEFT,Corporate,2497579996Z3,GST Compliant,No,34,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09895,27-09-2024,77615.93,Cheque Payment,Corporate,2414252040Z5,GST Compliant,No,14,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09896,21-08-2024,121365.5,UPI,Business,2473551996Z6,GST Compliant,No,19,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09897,15-02-2024,131392.78,IMPS,Business,2411226251Z2,GST Compliant,No,19,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09898,04-03-2024,115645.55,UPI,Corporate,2414906005Z5,GST Compliant,No,9,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09899,17-08-2024,197611.26,RTGS,Corporate,2443845429Z5,GST Compliant,No,39,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09900,05-09-2024,138221.13,Cheque Payment,Corporate,2488465745Z6,GST Compliant,No,29,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09901,02-09-2024,186304.61,Cheque Payment,Business,2448463966Z1,GST Compliant,No,18,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09902,15-03-2024,23595.46,IMPS,Corporate,2484272161Z2,GST Compliant,No,24,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09903,05-06-2024,12283.97,UPI,Corporate,2442961371Z6,GST Compliant,No,16,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09904,10-08-2024,62205.83,UPI,Corporate,2452811468Z6,GST Compliant,No,17,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09905,08-07-2024,27326.42,RTGS,Corporate,2410587456Z6,GST Compliant,No,10,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09906,21-02-2024,105178.45,Cash Deposit,Business,2475004937Z2,Non-GST Compliant,No,5,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09907,28-03-2024,103801.06,Cash Deposit,Business,2438237538Z4,Non-GST Compliant,Yes,94,Textile,Ahmedabad,Gujarat,India,High-risk transaction flagged
TXN09908,08-11-2024,115013.68,IMPS,Business,2489418607Z4,GST Compliant,No,5,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09909,04-12-2024,149048.12,Cash Deposit,Corporate,2467076549Z7,GST Compliant,No,37,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09910,06-03-2024,194266.23,RTGS,Business,2452335768Z1,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09911,29-05-2024,175652.96,NEFT,Corporate,2477105100Z2,GST Compliant,No,16,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09912,20-01-2024,23682.26,RTGS,Corporate,2466653824Z4,GST Compliant,No,9,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09913,02-02-2024,67709.35,UPI,Business,2469435290Z2,GST Compliant,No,28,Retail,Ahmedabad,Gujarat,India,No suspicious activity
TXN09914,23-11-2024,51172.05,NEFT,Corporate,2470584035Z8,GST Compliant,No,11,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09915,07-10-2024,35371.7,Cash Deposit,Corporate,2445006045Z4,GST Compliant,No,22,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09916,15-02-2024,108949.53,UPI,Corporate,2482804331Z5,GST Compliant,No,12,Manufacturing,Ahmedabad,Gujarat,India,No suspicious activity
TXN09917,13-03-2024,110657.35,Cash Deposit,Corporate,2498876094Z4,GST Compliant,No,12,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09918,19-12-2024,45456.69,UPI,Business,2484411702Z6,GST Compliant,No,23,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09919,08-11-2024,142382.33,Cheque Payment,Corporate,2432731904Z5,GST Compliant,No,17,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09920,08-12-2024,146585.53,NEFT,Business,2477249140Z6,GST Compliant,No,6,Textile,Ahmedabad,Gujarat,India,No suspicious activity
TXN09921,12-05-2024,4205.79,NEFT,Business,2480511154Z5,GST Compliant,No,36,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
TXN09922,24-02-2024,79157.58,NEFT,Business,2439361814Z4,GST Compliant,No,39,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09923,01-03-2024,178029.23,UPI,Corporate,2497018008Z8,GST Compliant,No,7,Pharmaceuticals,Ahmedabad,Gujarat,India,No suspicious activity
TXN09924,10-12-2024,104068.52,IMPS,Corporate,2453695917Z2,GST Compliant,No,38,IT Services,Ahmedabad,Gujarat,India,No suspicious activity
